candidate_id,benchmark,factor,loading
jkp_proxy__guru_buffett_quality_compounder,jkp_primary_six,char__ope_be,1.4138412368372795
jkp_proxy__guru_buffett_quality_compounder,jkp_primary_six,char__ret_12_1,-0.5730192719730739
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,intercept,0.004164756919323763
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,capm_top1000_mkt,0.17437826258536693
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,char__be_me,0.21964429110510653
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,char__market_equity,-0.02737200009579923
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,char__at_gr1,-1.3478719541390476
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,char__ope_be,0.6692363875775116
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,char__ret_12_1,-0.11804273222925807
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,jkp132_pre2022_pc1,-0.0037504055060111263
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,jkp132_pre2022_pc2,-0.007108714498892078
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,jkp132_pre2022_pc3,0.0006997647673071774
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,jkp132_pre2022_pc4,-0.0014627095682881132
jkp_proxy__guru_buffett_quality_compounder,jkp132_compressed_pre2022_pca5,jkp132_pre2022_pc5,0.006041908905708017
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,intercept,0.002893530985231171
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,capm_top1000_mkt,0.2582724061490256
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__cowc_gr1a,0.399904887497823
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__oaccruals_at,-1.278234085339329
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__oaccruals_ni,0.31035180779088967
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__taccruals_at,1.5827097264643541
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__taccruals_ni,-0.29661420286536333
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__debt_gr3,0.06035046213106763
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__fnl_gr1a,0.4288470986631406
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ncol_gr1a,0.15294662769006778
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__nfna_gr1a,-0.6324415131992841
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__noa_at,-0.2397894534327963
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__aliq_at,0.2239561469613329
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__at_gr1,-0.5819951417354516
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__be_gr1a,-0.4536345185911384
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__capx_gr1,-0.39639505664764785
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__capx_gr2,0.7426609433981365
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__capx_gr3,0.16734598825956545
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__coa_gr1a,-0.9552038108225859
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__col_gr1a,0.393622582990065
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__emp_gr1,0.782556307940157
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__inv_gr1,0.06080331945238997
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__inv_gr1a,0.1934468448646264
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__lnoa_gr1a,0.5522800165250854
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__mispricing_mgmt,2.4437536463844918
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ncoa_gr1a,-0.6517639914301159
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__nncoa_gr1a,1.0116523505633968
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__noa_gr1a,-0.1438454201031198
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ppeinv_gr1a,-0.18670957999771282
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__sale_gr1,-1.040505466165386
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__sale_gr3,0.31483069206473674
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__saleq_gr1,1.3815425700095143
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__age,1.2487803149723475
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__aliq_mat,0.9329652684933221
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__at_be,-0.11478360482335755
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__bidaskhl_21d,0.23802814950608642
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__cash_at,0.49149671974703957
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__netdebt_me,-0.4312890720095645
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__tangibility,0.7877168294432325
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__z_score,0.04243107389776833
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__beta_60m,-0.7385713461843881
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__beta_dimson_21d,-0.3114200283531783
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__betabab_1260d,-1.2172646955506368
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__betadown_252d,0.2903737205754206
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__chcsho_12m,0.4284703191703286
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__eqnetis_at,-0.8187727333292892
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__fcf_me,0.7905379412230493
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ivol_capm_21d,-0.9858446300071119
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ivol_capm_252d,2.028300754547925
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ivol_ff3_21d,-1.8034136421790323
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ivol_hxz4_21d,0.711036797091033
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__netis_at,1.8646244213759464
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__rmax1_21d,1.3996026486163515
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__rmax5_21d,-0.251081463280025
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__rvol_21d,1.6953917044337181
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__turnover_126d,-4.050134519423226
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__zero_trades_126d,-3.5804543885795974
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__zero_trades_21d,-0.04891523776849775
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__zero_trades_252d,1.6901931253545968
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__prc_highprc_252d,0.6326981898845744
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__resff3_12_1,-0.017451003958471968
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__resff3_6_1,0.053498761804721795
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ret_12_1,2.3017656553883485
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ret_3_1,0.02639388891895488
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ret_6_1,-1.1742070100883315
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ret_9_1,0.8104124355561714
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__seas_1_1na,-0.4930231525122528
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__dsale_drec,0.06226629217062054
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__niq_at_chg1,-0.04554165133376084
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__niq_be_chg1,-0.217370221743935
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__niq_su,0.16855503246578682
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ocf_at_chg1,-0.30423822998699374
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__qmj_safety,0.591207852349221
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ret_12_7,-0.47508696456870947
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__sale_emp_gr1,-0.0070020334345664405
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__saleq_su,-0.1713701551889579
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__seas_1_1an,-0.06941786643963682
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__sti_gr1a,0.07966934623633717
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__dolvol_var_126d,-1.3996086033082937
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ebit_bev,-0.11929750135924007
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ebit_sale,-0.06091501500814361
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__f_score,0.23297164337219978
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ival_me,-0.6224606944747341
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ni_be,1.0443584028568735
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__niq_be,-1.4288211522099512
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__o_score,-0.1132609529319143
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ocf_at,2.0788948270236745
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ope_be,-0.0197806476249249
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ope_bel1,0.760724355399783
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__turnover_var_126d,1.0111863529505853
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__at_turnover,-1.3407273810462736
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__cop_at,0.7733733008710951
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__cop_atl1,-0.1658829239532145
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__dgp_dsale,0.4639734204416768
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__gp_at,3.20656516304659
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__gp_atl1,0.008897813011801656
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__mispricing_perf,-2.801844581252006
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ni_inc8q,0.3099947059242949
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__niq_at,2.079217460958354
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__op_at,-0.4574629274182034
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__op_atl1,1.0031848342297645
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__opex_at,0.9866762434812805
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__qmj_prof,-3.2670577647089267
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__sale_bev,-1.0396707790254807
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__tax_gr1a,0.17491592506282488
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__corr_1260d,0.010595322157474937
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__coskew_21d,0.10040789116233481
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__dbnetis_at,-0.7522551792020196
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__kz_index,-0.46578367420219835
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__lti_gr1a,-0.0688249073258793
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__pi_nix,0.09761823949256485
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ami_126d,0.668082312245439
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__dolvol_126d,1.1324728751629733
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__market_equity,-0.001106581624640924
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__prc,0.20076608459174647
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__iskew_capm_21d,0.2113274329714729
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__iskew_ff3_21d,-0.19239625043418138
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__iskew_hxz4_21d,0.15802526731777755
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ret_1_0,0.017338654005833374
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__rmax5_rvol_21d,-0.36457256392106446
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__rskew_21d,-0.2903988962943829
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__at_me,2.2779245531253123
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__be_me,0.260375212558016
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__bev_mev,0.7174329876511205
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__debt_me,0.6485828227562409
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__div12m_me,-0.5888078602752612
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ebitda_mev,1.348029768571113
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__eq_dur,2.31526974663287
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__eqnpo_12m,-1.9994861667587955
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__eqnpo_me,2.188878728731362
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__eqpo_me,-1.143769920560046
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ni_me,1.7300473939264187
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__ocf_me,-1.1106891751783536
jkp_proxy__guru_buffett_quality_compounder,jkp132_full_ols,char__sale_me,-0.8917123668243634
jkp_proxy__guru_equal_weight_style_ensemble,mean_excess_return,intercept,0.007732614986301465
jkp_proxy__guru_equal_weight_style_ensemble,nasdaq100_source_universe_capm,intercept,0.0038162927674509277
jkp_proxy__guru_equal_weight_style_ensemble,nasdaq100_source_universe_capm,nasdaq100_market_excess,-0.5240415932917403
jkp_proxy__guru_equal_weight_style_ensemble,jkp_top1000_capm,intercept,0.012743642716359038
jkp_proxy__guru_equal_weight_style_ensemble,jkp_top1000_capm,capm_top1000_mkt,-1.763434388349743
jkp_proxy__guru_equal_weight_style_ensemble,official_ff_capm_matched_jkp_window,intercept,0.000885400976584428
jkp_proxy__guru_equal_weight_style_ensemble,official_ff_capm_matched_jkp_window,Mkt-RF,-0.500399150382159
jkp_proxy__guru_equal_weight_style_ensemble,official_ff3_matched_jkp_window,intercept,-0.003212131656537623
jkp_proxy__guru_equal_weight_style_ensemble,official_ff3_matched_jkp_window,Mkt-RF,-0.33153037521788076
jkp_proxy__guru_equal_weight_style_ensemble,official_ff3_matched_jkp_window,SMB,-0.9619531338667516
jkp_proxy__guru_equal_weight_style_ensemble,official_ff3_matched_jkp_window,HML,0.7236745527527331
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_matched_jkp_window,intercept,-0.009525793789544513
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_matched_jkp_window,Mkt-RF,-0.4036855061647914
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_matched_jkp_window,SMB,-0.6454270545379304
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_matched_jkp_window,HML,0.8099477942624987
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_matched_jkp_window,RMW,1.3291950145578335
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_matched_jkp_window,CMA,-0.2675690195867319
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_matched_jkp_window,Mom,-0.2249700668657881
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_bab,intercept,-0.004543240255481704
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_bab,Mkt-RF,0.15680060196398612
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_bab,SMB,-0.4932251815675717
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_bab,HML,0.8147860842094161
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_bab,RMW,0.6866958345748071
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_bab,CMA,-0.38041675481739745
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_bab,Mom,-0.5724867252842338
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_bab,char__betabab_1260d,-3.0509042121708756
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,intercept,-0.003930395142166221
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,Mkt-RF,0.5542810039123569
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,SMB,-0.3946528660118279
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,HML,-0.032674924080959136
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,RMW,-0.36061149779270324
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,CMA,0.3609527434244777
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,Mom,-0.8748302050796742
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,char__betabab_1260d,0.5420450783796552
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,char__beta_60m,3.824813249669353
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,char__beta_dimson_21d,0.5805448164011946
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,char__betadown_252d,-3.8729769681161006
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,char__ivol_capm_252d,-1.8465272014898215
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,char__rvol_21d,-2.8913869380164634
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,char__qmj_safety,2.4851680618841883
jkp_proxy__guru_equal_weight_style_ensemble,jkp_primary_six,intercept,0.006212358808444427
jkp_proxy__guru_equal_weight_style_ensemble,jkp_primary_six,capm_top1000_mkt,-0.865339308861948
jkp_proxy__guru_equal_weight_style_ensemble,jkp_primary_six,char__be_me,0.2756080879402963
jkp_proxy__guru_equal_weight_style_ensemble,jkp_primary_six,char__market_equity,0.38278453763902204
jkp_proxy__guru_equal_weight_style_ensemble,jkp_primary_six,char__at_gr1,-0.623165985873186
jkp_proxy__guru_equal_weight_style_ensemble,jkp_primary_six,char__ope_be,1.6877258768478751
jkp_proxy__guru_equal_weight_style_ensemble,jkp_primary_six,char__ret_12_1,0.3555362895482591
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,intercept,0.008272593991043712
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,capm_top1000_mkt,-0.2677367564066867
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,char__be_me,1.8612544932443376
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,char__market_equity,-0.07412252537726187
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,char__at_gr1,-0.02535242911564853
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,char__ope_be,-0.41020632016781045
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,char__ret_12_1,0.10748959594243317
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,jkp132_pre2022_pc1,0.0038024336397082478
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,jkp132_pre2022_pc2,-0.01082248191499138
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,jkp132_pre2022_pc3,-0.0008391571568661234
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,jkp132_pre2022_pc4,0.0012267813200000355
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_compressed_pre2022_pca5,jkp132_pre2022_pc5,0.0036785857866747707
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,intercept,0.0015728729888617062
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,capm_top1000_mkt,0.21152743649884517
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__cowc_gr1a,0.23266585274680598
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__oaccruals_at,0.18867396261359587
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__oaccruals_ni,-0.039437227497910496
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__taccruals_at,0.7043102744433006
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__taccruals_ni,0.2993455392868723
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__debt_gr3,0.46245602083026777
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__fnl_gr1a,0.4578007511835525
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__ncol_gr1a,-0.038548513713335744
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__nfna_gr1a,-0.14311953799905625
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__noa_at,0.13968327340310013
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__aliq_at,0.6799434036187723
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__at_gr1,0.6498386278378786
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__be_gr1a,0.2901246859397042
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__capx_gr1,-0.09184374892177798
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__capx_gr2,0.06193904723675484
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__capx_gr3,0.3500653937241007
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__coa_gr1a,-0.011900540157247565
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__col_gr1a,-0.005118701734218787
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__emp_gr1,0.24013530095818222
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__inv_gr1,0.8275418228933907
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__inv_gr1a,-0.05472976314167272
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__lnoa_gr1a,-0.9189355587593787
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__mispricing_mgmt,1.2640422233455602
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__ncoa_gr1a,0.12525820103827276
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__nncoa_gr1a,1.967976790928339
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__noa_gr1a,-1.3063440850956536
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__ppeinv_gr1a,-0.10850459978069639
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__sale_gr1,-1.5664950953789438
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__sale_gr3,-0.030313391975579012
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__saleq_gr1,0.2050125658971319
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__age,0.6375969078876965
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__aliq_mat,1.2922617114452664
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__at_be,-0.499061951494551
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__bidaskhl_21d,0.32865444135407074
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__cash_at,-0.9953462680677629
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__netdebt_me,0.40702264404507293
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__tangibility,0.38624310729108985
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__z_score,0.47846226427736077
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__beta_60m,1.2413691718738638
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__beta_dimson_21d,-0.5452942790916173
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__betabab_1260d,-3.655520674921329
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__betadown_252d,0.1629238127173867
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__chcsho_12m,1.7827781814242736
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__eqnetis_at,0.20557399380027566
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__fcf_me,0.13677719993345994
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__ivol_capm_21d,-0.7430685019111093
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__ivol_capm_252d,-0.8161404344464901
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__ivol_ff3_21d,-4.223268697110397
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__ivol_hxz4_21d,3.896193834697038
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__netis_at,0.8045557974800518
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__rmax1_21d,1.7378958579951478
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__rmax5_21d,-0.30057985009599486
jkp_proxy__guru_equal_weight_style_ensemble,jkp132_full_ols,char__rvol_21d,0.6788609003171174
