candidate_id,series_type,archive,agent,mode,formation_month,realization_month,date,gross_return,traded_notional,net_10bp_return,gross_nav,net_10bp_nav,transaction_cost_nav,missing_execution_weight,month_complete,scheduled_complete,analysis_eligible,failure_flag,candidate_return_kind,cost_status
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2003-06-30,2003-07-31,2003-07-31,-0.0121431837641631,,,1.6995941513400608,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2003-07-31,2003-08-31,2003-08-31,0.0152087442360559,,,1.7254428440928884,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2003-08-31,2003-09-30,2003-09-30,0.023441585872745,,,1.7658899606912053,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2003-09-30,2003-10-31,2003-10-31,-0.0402347725723254,,,1.6948397797350419,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2003-10-31,2003-11-30,2003-11-30,0.0284549687986886,,,1.7430663927861787,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2003-11-30,2003-12-31,2003-12-31,-0.011231569785429,,,1.7234890209549647,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2003-12-31,2004-01-31,2004-01-31,-0.0210195844201233,,,1.6872619979818462,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-01-31,2004-02-29,2004-02-29,0.0208610531063146,,,1.722460060126012,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-02-29,2004-03-31,2004-03-31,0.0430741318071492,,,1.79665353178843,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-03-31,2004-04-30,2004-04-30,0.0365019114388608,,,1.8622348198920877,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-04-30,2004-05-31,2004-05-31,-0.0050787780852869,,,1.8527769424991616,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-05-31,2004-06-30,2004-06-30,-0.0120740182663393,,,1.8304064798519746,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-06-30,2004-07-31,2004-07-31,0.0183354895561479,,,1.8639678787468057,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-07-31,2004-08-31,2004-08-31,0.0225301050744581,,,1.9059632709103862,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-08-31,2004-09-30,2004-09-30,-0.0321229630449653,,,1.8447380831938707,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-09-30,2004-10-31,2004-10-31,-0.0190650682863804,,,1.809568025667293,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-10-31,2004-11-30,2004-11-30,-0.0214597088782498,,,1.7707352226410837,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-11-30,2004-12-31,2004-12-31,-0.0051669506632393,,,1.7615859211080374,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2004-12-31,2005-01-31,2005-01-31,0.0227088941237504,,,1.801589589280369,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-01-31,2005-02-28,2005-02-28,0.0983196704070952,,,1.978721283907269,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-02-28,2005-03-31,2005-03-31,0.0062725963398605,,,1.9911330037903097,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-03-31,2005-04-30,2005-04-30,-0.013695537588132,,,1.9638633668939292,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-04-30,2005-05-31,2005-05-31,0.0031879590891306,,,1.9701240829642293,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-05-31,2005-06-30,2005-06-30,-0.0116055509047662,,,1.947259707630682,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-06-30,2005-07-31,2005-07-31,0.0135276316603473,,,1.9736015197025452,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-07-31,2005-08-31,2005-08-31,-0.0106536343561399,,,1.9525754907469124,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-08-31,2005-09-30,2005-09-30,-0.0158671793563522,,,1.9215936252284138,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-09-30,2005-10-31,2005-10-31,-0.0122440844488664,,,1.8980654706047138,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-10-31,2005-11-30,2005-11-30,0.0299296494327256,,,1.9548739047402743,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-11-30,2005-12-31,2005-12-31,-0.0290128467061099,,,1.8981574478122702,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2005-12-31,2006-01-31,2006-01-31,0.0035712459382124,,,1.9049362348878576,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-01-31,2006-02-28,2006-02-28,-0.020239955811741,,,1.866380409669543,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-02-28,2006-03-31,2006-03-31,0.0277142733032679,,,1.9181057864309898,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-03-31,2006-04-30,2006-04-30,0.004518790880612,,,1.926773305366763,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-04-30,2006-05-31,2006-05-31,-0.0241872048652817,,,1.880170044700901,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-05-31,2006-06-30,2006-06-30,-0.0042628112261987,,,1.8721552347271877,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-06-30,2006-07-31,2006-07-31,0.0096687342816214,,,1.8902566062257111,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-07-31,2006-08-31,2006-08-31,-0.0025313612923102,,,1.8854716838201777,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-08-31,2006-09-30,2006-09-30,0.006043652082102,,,1.8968668186878417,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-09-30,2006-10-31,2006-10-31,0.018439209512865,,,1.9318435433756285,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-10-31,2006-11-30,2006-11-30,-0.0133848734052047,,,1.9059860621088838,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-11-30,2006-12-31,2006-12-31,-0.0226525098847525,,,1.8628106939967617,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2006-12-31,2007-01-31,2007-01-31,0.0117526888194114,,,1.8847037284127777,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-01-31,2007-02-28,2007-02-28,-0.019718770144783,,,1.8475396888011906,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-02-28,2007-03-31,2007-03-31,0.0104842684855813,,,1.8669097909363495,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-03-31,2007-04-30,2007-04-30,0.003956839229149,,,1.8742968528344086,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-04-30,2007-05-31,2007-05-31,0.0168578491145226,,,1.9058934663753155,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-05-31,2007-06-30,2007-06-30,0.0327837968311367,,,1.9683758905587547,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-06-30,2007-07-31,2007-07-31,0.0369373456426463,,,2.041082471182975,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-07-31,2007-08-31,2007-08-31,-0.0135520271824034,,,2.0134216660519764,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-08-31,2007-09-30,2007-09-30,0.0315170867810728,,,2.0768788514278285,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-09-30,2007-10-31,2007-10-31,-0.0124189657523622,,,2.0510861641001408,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-10-31,2007-11-30,2007-11-30,0.0461809277400027,,,2.145807226032969,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-11-30,2007-12-31,2007-12-31,0.0246548677966153,,,2.198711819507834,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2007-12-31,2008-01-31,2008-01-31,-0.0189309885908882,,,2.15708803113808,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-01-31,2008-02-29,2008-02-29,0.0476703056714655,,,2.259917076942692,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-02-29,2008-03-31,2008-03-31,-0.0588186469052328,,,2.1269918123588942,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-03-31,2008-04-30,2008-04-30,0.0926372861784717,,,2.3240305615796513,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-04-30,2008-05-31,2008-05-31,0.0700357484717092,,,2.4867957814310087,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-05-31,2008-06-30,2008-06-30,0.0907484844155792,,,2.712468729646929,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-06-30,2008-07-31,2008-07-31,-0.0345667475070348,,,2.6187075079484963,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-07-31,2008-08-31,2008-08-31,0.0263618396034337,,,2.6877414552413423,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-08-31,2008-09-30,2008-09-30,0.0620826807469676,,,2.8546036499374807,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-09-30,2008-10-31,2008-10-31,0.0777596946971501,,,3.07657675823799,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-10-31,2008-11-30,2008-11-30,0.079584394991141,,,3.321424258186166,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-11-30,2008-12-31,2008-12-31,0.0328799296879243,,,3.4306324542590936,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2008-12-31,2009-01-31,2009-01-31,0.0441520306175147,,,3.582101843416981,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-01-31,2009-02-28,2009-02-28,0.0809767203624257,,,3.8721687027010874,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-02-28,2009-03-31,2009-03-31,-0.0135188816317292,,,3.819821312351185,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-03-31,2009-04-30,2009-04-30,-0.0370055149323606,,,3.678466857738024,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-04-30,2009-05-31,2009-05-31,0.016648183470355,,,3.7397066488752664,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-05-31,2009-06-30,2009-06-30,0.0561834630503745,,,3.9498163192015903,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-06-30,2009-07-31,2009-07-31,-0.0432486116998529,,,3.7789922469266983,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-07-31,2009-08-31,2009-08-31,-0.0730022383462858,,,3.5031173542077894,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-08-31,2009-09-30,2009-09-30,-0.0044020489561798,,,3.4876964601153237,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-09-30,2009-10-31,2009-10-31,0.0777187806138305,,,3.7587559761466593,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-10-31,2009-11-30,2009-11-30,0.0275248717538404,,,3.862215252344077,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-11-30,2009-12-31,2009-12-31,0.0279406244255658,,,3.9701279581605147,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2009-12-31,2010-01-31,2010-01-31,-0.0407963983468389,,,3.808161036491476,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-01-31,2010-02-28,2010-02-28,-0.0084866615955832,,,3.7758424624732876,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-02-28,2010-03-31,2010-03-31,-0.0421307543814086,,,3.6167633711039326,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-03-31,2010-04-30,2010-04-30,-0.0199347614997896,,,3.544664055899801,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-04-30,2010-05-31,2010-05-31,0.0298954937168537,,,3.65063353791131,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-05-31,2010-06-30,2010-06-30,0.0344977620139728,,,3.7765722249024023,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-06-30,2010-07-31,2010-07-31,-0.0221036416136005,,,3.6930962259152817,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-07-31,2010-08-31,2010-08-31,0.0225864999190807,,,3.776510343523075,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-08-31,2010-09-30,2010-09-30,0.0175479338813401,,,3.8427802973334146,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-09-30,2010-10-31,2010-10-31,0.011364898585072,,,3.886453105697322,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-10-31,2010-11-30,2010-11-30,-0.0205675703885999,,,3.8065182078838995,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-11-30,2010-12-31,2010-12-31,-0.0781617782703177,,,3.508993975737351,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2010-12-31,2011-01-31,2011-01-31,0.0063922668399765,,,3.5314244015701344,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-01-31,2011-02-28,2011-02-28,-0.0107051969095754,,,3.4936198079800467,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-02-28,2011-03-31,2011-03-31,0.0016849787860138,,,3.499506483242891,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-03-31,2011-04-30,2011-04-30,0.0283348508463195,,,3.5986644774813064,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-04-30,2011-05-31,2011-05-31,0.0494143546744341,,,3.7764901603258547,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-05-31,2011-06-30,2011-06-30,0.014041671090179,,,3.8295183930324477,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-06-30,2011-07-31,2011-07-31,0.0565869043850544,,,4.046218984179782,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-07-31,2011-08-31,2011-08-31,0.068706817373698,,,4.324221812979812,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-08-31,2011-09-30,2011-09-30,0.0957183125055525,,,4.738129027817941,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-09-30,2011-10-31,2011-10-31,-0.0463397551329076,,,4.518565288880736,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-10-31,2011-11-30,2011-11-30,0.0164616364730006,,,4.592948268045809,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-11-30,2011-12-31,2011-12-31,0.0277376851099402,,,4.720346020831109,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_buffett_quality_compounder,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,2011-12-31,2012-01-31,2012-01-31,0.0212910459815639,,,4.820847125009516,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
